created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2023-09-26 19:59:38 UTC,108918,2,2216.76,,,,,
2023-09-26 20:00:05 UTC,108943,,,24.154,1.135,5.186,27.41479,125.262644
2023-09-26 20:15:05 UTC,108944,,,24.154,1.53,4.741,36.95562,114.51411399999999
2023-09-26 20:30:06 UTC,108945,,,24.308,3.597,3.525,87.435876,85.6857
2023-09-26 20:40:38 UTC,108923,0.8,141.87264000000005,,,,,
2023-09-26 20:41:38 UTC,108924,1.3,608.7777150000001,,,,,
2023-09-26 20:42:38 UTC,108925,2.3,3371.4148649999997,,,,,
2023-09-26 20:43:38 UTC,108926,1.8,1616.0180400000004,,,,,
2023-09-26 20:44:38 UTC,108927,3.2,9079.848960000003,,,,,
2023-09-26 20:45:06 UTC,108946,,,24.436,6.965,1.729,170.19674,42.249844
2023-09-26 20:45:38 UTC,108928,4.7,28768.834185000003,,,,,
2023-09-26 20:46:38 UTC,108929,2.2,2950.5075600000014,,,,,
2023-09-26 20:47:38 UTC,108930,0.9,202.00225500000005,,,,,
2023-09-26 20:48:38 UTC,108931,3.8,15204.75684,,,,,
2023-09-26 20:49:38 UTC,108932,1.7,1361.367735,,,,,
2023-09-26 20:50:38 UTC,108933,1.1,368.8134450000002,,,,,
2023-09-26 20:51:38 UTC,108934,3.2,9079.848960000003,,,,,
2023-09-26 20:52:38 UTC,108935,1,277.095,,,,,
2023-09-26 20:53:38 UTC,108936,4.1,19097.664494999997,,,,,
2023-09-26 20:54:38 UTC,108937,4.4,23604.06048000001,,,,,
2023-09-26 20:55:38 UTC,108938,1.7,1361.367735,,,,,
2023-09-26 20:56:38 UTC,108939,1.2,478.82016,,,,,
2023-09-26 20:57:38 UTC,108940,3.8,15204.75684,,,,,
2023-09-26 20:58:38 UTC,108941,1.4,760.34868,,,,,
2023-09-26 20:59:38 UTC,108942,1.5,935.1956250000001,,,,,
2023-09-26 21:00:06 UTC,108967,,,24.32,9.2,3.175,223.74399999999997,77.216
2023-09-26 21:15:05 UTC,108968,,,24.243,15.897,1.977,385.390971,47.928411
2023-09-26 21:30:06 UTC,108969,,,24.461,16.186,2.469,395.92574599999995,60.394209
2023-09-26 21:40:38 UTC,108947,0.5,34.636875,,,,,
2023-09-26 21:41:38 UTC,108948,2.8,6082.78944,,,,,
2023-09-26 21:42:38 UTC,108949,1.3,608.7777150000001,,,,,
2023-09-26 21:43:38 UTC,108950,1.4,760.34868,,,,,
2023-09-26 21:44:38 UTC,108951,0.6,59.85252,,,,,
2023-09-26 21:45:06 UTC,108970,,,24.615,20.969,4.32,516.151935,106.3368
2023-09-26 21:45:38 UTC,108952,0.2,2.2167600000000007,,,,,
2023-09-26 21:46:38 UTC,108953,1.7,1361.367735,,,,,
2023-09-26 21:47:38 UTC,108954,1.3,608.7777150000001,,,,,
2023-09-26 21:48:38 UTC,108955,0,0,,,,,
2023-09-26 21:49:38 UTC,108956,0,0,,,,,
2023-09-26 21:50:38 UTC,108957,0.1,0.2770950000000001,,,,,
2023-09-26 21:51:38 UTC,108958,0,0,,,,,
2023-09-26 21:52:38 UTC,108959,0.4,17.734080000000006,,,,,
2023-09-26 21:53:38 UTC,108960,0.6,59.85252,,,,,
2023-09-26 21:54:38 UTC,108961,0,0,,,,,
2023-09-26 21:55:38 UTC,108962,0.4,17.734080000000006,,,,,
2023-09-26 21:56:38 UTC,108963,1.5,935.1956250000001,,,,,
2023-09-26 21:57:38 UTC,108964,0.3,7.481565,,,,,
2023-09-26 21:58:38 UTC,108965,0,0,,,,,
2023-09-26 21:59:38 UTC,108966,0,0,,,,,
2023-09-26 22:00:06 UTC,108991,,,24.681,39.97,4.768,986.4995700000001,117.679008
2023-09-26 22:15:05 UTC,108992,,,24.216,29.403,4.03,712.023048,97.59048000000001
2023-09-26 22:30:06 UTC,108993,,,25.225,33.87,3.093,854.3707499999999,78.020925
2023-09-26 22:40:38 UTC,108971,0,0,,,,,
2023-09-26 22:41:38 UTC,108972,0,0,,,,,
2023-09-26 22:42:38 UTC,108973,0,0,,,,,
2023-09-26 22:43:38 UTC,108974,0,0,,,,,
2023-09-26 22:44:38 UTC,108975,0,0,,,,,
2023-09-26 22:45:05 UTC,108994,,,25.431,38.768,4.94,985.9090080000001,125.62914000000002
2023-09-26 22:45:38 UTC,108976,0,0,,,,,
2023-09-26 22:46:38 UTC,108977,0,0,,,,,
2023-09-26 22:47:38 UTC,108978,0,0,,,,,
2023-09-26 22:48:38 UTC,108979,0,0,,,,,
2023-09-26 22:49:38 UTC,108980,0,0,,,,,
2023-09-26 22:50:38 UTC,108981,0,0,,,,,
2023-09-26 22:51:38 UTC,108982,0,0,,,,,
2023-09-26 22:52:38 UTC,108983,0,0,,,,,
2023-09-26 22:53:38 UTC,108984,0,0,,,,,
2023-09-26 22:54:38 UTC,108985,0,0,,,,,
2023-09-26 22:55:39 UTC,108986,0,0,,,,,
2023-09-26 22:56:39 UTC,108987,0,0,,,,,
2023-09-26 22:57:39 UTC,108988,0,0,,,,,
2023-09-26 22:58:39 UTC,108989,0,0,,,,,
2023-09-26 22:59:39 UTC,108990,0,0,,,,,
