created_at,entry_id,field1,field2,field3,field4,field5,field6,field7
2023-10-10 20:30:05 UTC,116920,,,24.51,5.089,12.032,124.73139000000002,294.90432000000004
2023-10-10 20:42:21 UTC,116898,1.6,1134.9811200000004,,,,,
2023-10-10 20:43:21 UTC,116899,0.7,95.043585,,,,,
2023-10-10 20:44:21 UTC,116900,1.1,368.8134450000002,,,,,
2023-10-10 20:45:06 UTC,116921,,,24.597,9.661,9.342,237.631617,229.785174
2023-10-10 20:45:21 UTC,116901,0,0,,,,,
2023-10-10 20:46:21 UTC,116902,0.7,95.043585,,,,,
2023-10-10 20:47:21 UTC,116903,1.1,368.8134450000002,,,,,
2023-10-10 20:48:21 UTC,116904,0.6,59.85252,,,,,
2023-10-10 20:49:21 UTC,116905,2,2216.76,,,,,
2023-10-10 20:50:21 UTC,116906,0,0,,,,,
2023-10-10 20:51:21 UTC,116907,0,0,,,,,
2023-10-10 20:52:21 UTC,116908,0,0,,,,,
2023-10-10 20:53:21 UTC,116909,0,0,,,,,
2023-10-10 20:54:21 UTC,116910,0,0,,,,,
2023-10-10 20:55:21 UTC,116911,0,0,,,,,
2023-10-10 20:56:21 UTC,116912,0,0,,,,,
2023-10-10 20:57:21 UTC,116913,0,0,,,,,
2023-10-10 20:58:21 UTC,116914,0,0,,,,,
2023-10-10 20:59:21 UTC,116915,0,0,,,,,
2023-10-10 21:00:05 UTC,116942,,,24.922,15.937,6.75,397.181914,168.2235
2023-10-10 21:00:21 UTC,116916,0,0,,,,,
2023-10-10 21:01:21 UTC,116917,0,0,,,,,
2023-10-10 21:15:06 UTC,116943,,,25.348,24.628,3.29,624.270544,83.39492
2023-10-10 21:30:06 UTC,116944,,,24.893,23.963,3.954,596.5109590000001,98.426922
2023-10-10 21:42:22 UTC,116922,0,0,,,,,
2023-10-10 21:43:22 UTC,116923,0,0,,,,,
2023-10-10 21:44:22 UTC,116924,0,0,,,,,
2023-10-10 21:45:05 UTC,116945,,,25.698,36.037,4.737,926.0788259999999,121.731426
2023-10-10 21:45:22 UTC,116925,0,0,,,,,
2023-10-10 21:46:22 UTC,116926,0,0,,,,,
2023-10-10 21:47:22 UTC,116927,0,0,,,,,
2023-10-10 21:48:22 UTC,116928,0,0,,,,,
2023-10-10 21:49:22 UTC,116929,0,0,,,,,
2023-10-10 21:50:22 UTC,116930,0,0,,,,,
2023-10-10 21:51:22 UTC,116931,0,0,,,,,
2023-10-10 21:52:22 UTC,116932,0,0,,,,,
2023-10-10 21:53:22 UTC,116933,0,0,,,,,
2023-10-10 21:54:22 UTC,116934,0,0,,,,,
2023-10-10 21:55:22 UTC,116935,0,0,,,,,
2023-10-10 21:56:22 UTC,116936,0,0,,,,,
2023-10-10 21:57:22 UTC,116937,0,0,,,,,
2023-10-10 21:58:22 UTC,116938,0,0,,,,,
2023-10-10 21:59:22 UTC,116939,0,0,,,,,
2023-10-10 22:00:06 UTC,116966,,,25.683,46.175,6.968,1185.912525,178.959144
2023-10-10 22:00:22 UTC,116940,0,0,,,,,
2023-10-10 22:01:22 UTC,116941,0,0,,,,,
2023-10-10 22:15:06 UTC,116967,,,25.389,37.635,3.28,955.515015,83.27592
2023-10-10 22:30:05 UTC,116968,,,25.579,48.662,1.091,1244.725298,27.906689
2023-10-10 22:43:22 UTC,116946,0,0,,,,,
2023-10-10 22:44:22 UTC,116947,0,0,,,,,
2023-10-10 22:45:05 UTC,116969,,,26.427,62.362,5.97,1648.040574,157.76918999999998
2023-10-10 22:45:22 UTC,116948,0,0,,,,,
2023-10-10 22:46:22 UTC,116949,0,0,,,,,
2023-10-10 22:47:22 UTC,116950,0,0,,,,,
2023-10-10 22:48:22 UTC,116951,0,0,,,,,
2023-10-10 22:49:22 UTC,116952,0,0,,,,,
2023-10-10 22:50:22 UTC,116953,0,0,,,,,
2023-10-10 22:51:22 UTC,116954,0,0,,,,,
2023-10-10 22:52:22 UTC,116955,0,0,,,,,
2023-10-10 22:53:22 UTC,116956,0,0,,,,,
2023-10-10 22:54:22 UTC,116957,0,0,,,,,
2023-10-10 22:55:22 UTC,116958,0,0,,,,,
2023-10-10 22:56:22 UTC,116959,0,0,,,,,
2023-10-10 22:57:22 UTC,116960,0,0,,,,,
2023-10-10 22:58:22 UTC,116961,0,0,,,,,
2023-10-10 22:59:22 UTC,116962,0,0,,,,,
2023-10-10 23:00:22 UTC,116963,0,0,,,,,
2023-10-10 23:01:22 UTC,116964,0,0,,,,,
2023-10-10 23:02:22 UTC,116965,0,0,,,,,
